date,state,total
17/9/2021,Terengganu,0
18/9/2021,Terengganu,3
19/9/2021,Terengganu,1
20/9/2021,Terengganu,3
21/9/2021,Terengganu,4
22/9/2021,Terengganu,5
23/9/2021,Terengganu,0
24/9/2021,Terengganu,0
25/9/2021,Terengganu,1
26/9/2021,Terengganu,7
27/9/2021,Terengganu,3
28/9/2021,Terengganu,2
29/9/2021,Terengganu,4
30/9/2021,Terengganu,3
1/10/2021,Terengganu,0
2/10/2021,Terengganu,3
3/10/2021,Terengganu,4
4/10/2021,Terengganu,4
5/10/2021,Terengganu,7
6/10/2021,Terengganu,4
7/10/2021,Terengganu,2
8/10/2021,Terengganu,0
9/10/2021,Terengganu,3
10/10/2021,Terengganu,3
11/10/2021,Terengganu,3
12/10/2021,Terengganu,2
13/10/2021,Terengganu,5
14/10/2021,Terengganu,2
15/10/2021,Terengganu,0
16/10/2021,Terengganu,12
17/10/2021,Terengganu,3
18/10/2021,Terengganu,5
19/10/2021,Terengganu,0
20/10/2021,Terengganu,11
21/10/2021,Terengganu,3
22/10/2021,Terengganu,0
23/10/2021,Terengganu,1
24/10/2021,Terengganu,2
25/10/2021,Terengganu,1
26/10/2021,Terengganu,12
27/10/2021,Terengganu,6
28/10/2021,Terengganu,4
29/10/2021,Terengganu,0
30/10/2021,Terengganu,6
31/10/2021,Terengganu,1
1/11/2021,Terengganu,6
2/11/2021,Terengganu,8
3/11/2021,Terengganu,19
4/11/2021,Terengganu,6
5/11/2021,Terengganu,4
6/11/2021,Terengganu,4
7/11/2021,Terengganu,2
8/11/2021,Terengganu,4
9/11/2021,Terengganu,16
10/11/2021,Terengganu,12
11/11/2021,Terengganu,2
12/11/2021,Terengganu,0
13/11/2021,Terengganu,4
14/11/2021,Terengganu,3
15/11/2021,Terengganu,3
16/11/2021,Terengganu,10
17/11/2021,Terengganu,29
18/11/2021,Terengganu,6
19/11/2021,Terengganu,0
20/11/2021,Terengganu,0
21/11/2021,Terengganu,6
22/11/2021,Terengganu,7
23/11/2021,Terengganu,5
24/11/2021,Terengganu,2
25/11/2021,Terengganu,1
26/11/2021,Terengganu,0
27/11/2021,Terengganu,0
28/11/2021,Terengganu,1
29/11/2021,Terengganu,3
30/11/2021,Terengganu,5
1/12/2021,Terengganu,4
2/12/2021,Terengganu,3
3/12/2021,Terengganu,0
4/12/2021,Terengganu,4
5/12/2021,Terengganu,1
6/12/2021,Terengganu,4
7/12/2021,Terengganu,4
8/12/2021,Terengganu,2
9/12/2021,Terengganu,3
10/12/2021,Terengganu,2
11/12/2021,Terengganu,3
12/12/2021,Terengganu,2
13/12/2021,Terengganu,3
14/12/2021,Terengganu,1
15/12/2021,Terengganu,7
16/12/2021,Terengganu,2
17/12/2021,Terengganu,0
18/12/2021,Terengganu,1
19/12/2021,Terengganu,4
20/12/2021,Terengganu,19
21/12/2021,Terengganu,100
22/12/2021,Terengganu,58
23/12/2021,Terengganu,108
24/12/2021,Terengganu,0
25/12/2021,Terengganu,0
26/12/2021,Terengganu,3
27/12/2021,Terengganu,9
28/12/2021,Terengganu,4
29/12/2021,Terengganu,4
30/12/2021,Terengganu,2
31/12/2021,Terengganu,0
1/1/2022,Terengganu,0
2/1/2022,Terengganu,17
3/1/2022,Terengganu,3
4/1/2022,Terengganu,3
5/1/2022,Terengganu,10
6/1/2022,Terengganu,1
7/1/2022,Terengganu,0
8/1/2022,Terengganu,0
9/1/2022,Terengganu,2
10/1/2022,Terengganu,13
11/1/2022,Terengganu,10
12/1/2022,Terengganu,11
13/1/2022,Terengganu,1
14/1/2022,Terengganu,0
15/1/2022,Terengganu,1
16/1/2022,Terengganu,6
17/1/2022,Terengganu,24
18/1/2022,Terengganu,12
19/1/2022,Terengganu,11
20/1/2022,Terengganu,15
21/1/2022,Terengganu,0
22/1/2022,Terengganu,21
23/1/2022,Terengganu,6
24/1/2022,Terengganu,14
25/1/2022,Terengganu,10
26/1/2022,Terengganu,15
27/1/2022,Terengganu,7
28/1/2022,Terengganu,1
29/1/2022,Terengganu,1
30/1/2022,Terengganu,10
31/1/2022,Terengganu,5
1/2/2022,Terengganu,0
2/2/2022,Terengganu,0
3/2/2022,Terengganu,5
4/2/2022,Terengganu,1
5/2/2022,Terengganu,2
6/2/2022,Terengganu,33
7/2/2022,Terengganu,26
8/2/2022,Terengganu,17
9/2/2022,Terengganu,8
10/2/2022,Terengganu,18
11/2/2022,Terengganu,0
12/2/2022,Terengganu,0
13/2/2022,Terengganu,4
14/2/2022,Terengganu,10
15/2/2022,Terengganu,12
16/2/2022,Terengganu,4
17/2/2022,Terengganu,3
18/2/2022,Terengganu,0
19/2/2022,Terengganu,0
20/2/2022,Terengganu,10
21/2/2022,Terengganu,8
22/2/2022,Terengganu,5
23/2/2022,Terengganu,3
24/2/2022,Terengganu,6
25/2/2022,Terengganu,0
26/2/2022,Terengganu,1
27/2/2022,Terengganu,5
28/2/2022,Terengganu,10
1/3/2022,Terengganu,2
2/3/2022,Terengganu,5
3/3/2022,Terengganu,1
4/3/2022,Terengganu,0
5/3/2022,Terengganu,0
6/3/2022,Terengganu,4
7/3/2022,Terengganu,9
8/3/2022,Terengganu,6
9/3/2022,Terengganu,7
10/3/2022,Terengganu,7
11/3/2022,Terengganu,0
12/3/2022,Terengganu,3
13/3/2022,Terengganu,2
14/3/2022,Terengganu,11
15/3/2022,Terengganu,8
16/3/2022,Terengganu,4
17/3/2022,Terengganu,1
18/3/2022,Terengganu,0
19/3/2022,Terengganu,3
20/3/2022,Terengganu,3
21/3/2022,Terengganu,12
22/3/2022,Terengganu,8
23/3/2022,Terengganu,7
24/3/2022,Terengganu,1
25/3/2022,Terengganu,0
26/3/2022,Terengganu,0
27/3/2022,Terengganu,7
28/3/2022,Terengganu,17
29/3/2022,Terengganu,16
30/3/2022,Terengganu,19
31/3/2022,Terengganu,1
1/4/2022,Terengganu,0
2/4/2022,Terengganu,2
3/4/2022,Terengganu,7
4/4/2022,Terengganu,8
5/4/2022,Terengganu,9
6/4/2022,Terengganu,10
7/4/2022,Terengganu,1
8/4/2022,Terengganu,0
9/4/2022,Terengganu,30
10/4/2022,Terengganu,2
11/4/2022,Terengganu,15
12/4/2022,Terengganu,23
13/4/2022,Terengganu,21
14/4/2022,Terengganu,10
15/4/2022,Terengganu,0
16/4/2022,Terengganu,3
17/4/2022,Terengganu,16
18/4/2022,Terengganu,27
19/4/2022,Terengganu,0
20/4/2022,Terengganu,26
21/4/2022,Terengganu,7
22/4/2022,Terengganu,10
23/4/2022,Terengganu,1
24/4/2022,Terengganu,7
25/4/2022,Terengganu,107
26/4/2022,Terengganu,3
27/4/2022,Terengganu,13
28/4/2022,Terengganu,6
29/4/2022,Terengganu,0
30/4/2022,Terengganu,0
1/5/2022,Terengganu,0
2/5/2022,Terengganu,0
3/5/2022,Terengganu,0
4/5/2022,Terengganu,0
5/5/2022,Terengganu,1
6/5/2022,Terengganu,1
7/5/2022,Terengganu,2
8/5/2022,Terengganu,20
9/5/2022,Terengganu,26
10/5/2022,Terengganu,32
11/5/2022,Terengganu,27
12/5/2022,Terengganu,11
13/5/2022,Terengganu,6
14/5/2022,Terengganu,1
15/5/2022,Terengganu,2
16/5/2022,Terengganu,41
17/5/2022,Terengganu,23
18/5/2022,Terengganu,31
19/5/2022,Terengganu,8
20/5/2022,Terengganu,4
21/5/2022,Terengganu,3
22/5/2022,Terengganu,36
23/5/2022,Terengganu,33
24/5/2022,Terengganu,42
25/5/2022,Terengganu,31
26/5/2022,Terengganu,8
27/5/2022,Terengganu,1
28/5/2022,Terengganu,34
29/5/2022,Terengganu,47
30/5/2022,Terengganu,67
31/5/2022,Terengganu,61
1/6/2022,Terengganu,62
2/6/2022,Terengganu,23
3/6/2022,Terengganu,17
4/6/2022,Terengganu,64
5/6/2022,Terengganu,64
6/6/2022,Terengganu,43
7/6/2022,Terengganu,48
8/6/2022,Terengganu,50
9/6/2022,Terengganu,15
10/6/2022,Terengganu,1
11/6/2022,Terengganu,57
12/6/2022,Terengganu,67
13/6/2022,Terengganu,61
14/6/2022,Terengganu,68
15/6/2022,Terengganu,53
16/6/2022,Terengganu,34
17/6/2022,Terengganu,6
18/6/2022,Terengganu,65
19/6/2022,Terengganu,32
20/6/2022,Terengganu,50
21/6/2022,Terengganu,57
22/6/2022,Terengganu,24
23/6/2022,Terengganu,17
24/6/2022,Terengganu,62
25/6/2022,Terengganu,17
26/6/2022,Terengganu,27
27/6/2022,Terengganu,65
28/6/2022,Terengganu,39
29/6/2022,Terengganu,33
30/6/2022,Terengganu,18
1/7/2022,Terengganu,61
2/7/2022,Terengganu,68
3/7/2022,Terengganu,36
4/7/2022,Terengganu,54
5/7/2022,Terengganu,60
6/7/2022,Terengganu,63
7/7/2022,Terengganu,14
8/7/2022,Terengganu,56
9/7/2022,Terengganu,3
10/7/2022,Terengganu,0
11/7/2022,Terengganu,0
12/7/2022,Terengganu,4
13/7/2022,Terengganu,24
14/7/2022,Terengganu,14
15/7/2022,Terengganu,1
16/7/2022,Terengganu,80
17/7/2022,Terengganu,40
18/7/2022,Terengganu,51
19/7/2022,Terengganu,35
20/7/2022,Terengganu,52
21/7/2022,Terengganu,19
22/7/2022,Terengganu,36
23/7/2022,Terengganu,132
24/7/2022,Terengganu,47
25/7/2022,Terengganu,32
26/7/2022,Terengganu,66
27/7/2022,Terengganu,35
28/7/2022,Terengganu,38
29/7/2022,Terengganu,11
30/7/2022,Terengganu,21
31/7/2022,Terengganu,46
1/8/2022,Terengganu,37
2/8/2022,Terengganu,36
3/8/2022,Terengganu,60
4/8/2022,Terengganu,19
5/8/2022,Terengganu,54
6/8/2022,Terengganu,83
7/8/2022,Terengganu,47
8/8/2022,Terengganu,46
9/8/2022,Terengganu,42
10/8/2022,Terengganu,44
11/8/2022,Terengganu,81
12/8/2022,Terengganu,31
13/8/2022,Terengganu,64
14/8/2022,Terengganu,22
15/8/2022,Terengganu,70
16/8/2022,Terengganu,86
17/8/2022,Terengganu,70
18/8/2022,Terengganu,17
19/8/2022,Terengganu,33
20/8/2022,Terengganu,37
21/8/2022,Terengganu,49
22/8/2022,Terengganu,94
23/8/2022,Terengganu,40
24/8/2022,Terengganu,77
25/8/2022,Terengganu,48
26/8/2022,Terengganu,65
27/8/2022,Terengganu,73
28/8/2022,Terengganu,51
29/8/2022,Terengganu,58
30/8/2022,Terengganu,36
31/8/2022,Terengganu,41
1/9/2022,Terengganu,62
2/9/2022,Terengganu,6
3/9/2022,Terengganu,12
4/9/2022,Terengganu,26
5/9/2022,Terengganu,54
6/9/2022,Terengganu,89
7/9/2022,Terengganu,46
8/9/2022,Terengganu,14
9/9/2022,Terengganu,1
10/9/2022,Terengganu,9
11/9/2022,Terengganu,6
12/9/2022,Terengganu,86
13/9/2022,Terengganu,44
14/9/2022,Terengganu,41
15/9/2022,Terengganu,29
16/9/2022,Terengganu,0
17/9/2022,Terengganu,97
18/9/2022,Terengganu,73
19/9/2022,Terengganu,77
20/9/2022,Terengganu,50
21/9/2022,Terengganu,63
22/9/2022,Terengganu,38
23/9/2022,Terengganu,31
24/9/2022,Terengganu,50
25/9/2022,Terengganu,51
26/9/2022,Terengganu,90
27/9/2022,Terengganu,97
28/9/2022,Terengganu,66
29/9/2022,Terengganu,46
30/9/2022,Terengganu,2
1/10/2022,Terengganu,62
2/10/2022,Terengganu,111
3/10/2022,Terengganu,40
4/10/2022,Terengganu,57
5/10/2022,Terengganu,48
6/10/2022,Terengganu,16
7/10/2022,Terengganu,21
8/10/2022,Terengganu,150
9/10/2022,Terengganu,226
10/10/2022,Terengganu,44
11/10/2022,Terengganu,44
12/10/2022,Terengganu,115
13/10/2022,Terengganu,52
14/10/2022,Terengganu,140
15/10/2022,Terengganu,138
16/10/2022,Terengganu,30
17/10/2022,Terengganu,60
18/10/2022,Terengganu,32
19/10/2022,Terengganu,117
20/10/2022,Terengganu,141
21/10/2022,Terengganu,44
22/10/2022,Terengganu,18
23/10/2022,Terengganu,43
24/10/2022,Terengganu,1
25/10/2022,Terengganu,80
26/10/2022,Terengganu,140
27/10/2022,Terengganu,98
28/10/2022,Terengganu,2
29/10/2022,Terengganu,110
30/10/2022,Terengganu,41
31/10/2022,Terengganu,30
1/11/2022,Terengganu,40
2/11/2022,Terengganu,86
3/11/2022,Terengganu,12
4/11/2022,Terengganu,6
5/11/2022,Terengganu,53
6/11/2022,Terengganu,44
7/11/2022,Terengganu,46
8/11/2022,Terengganu,36
9/11/2022,Terengganu,133
10/11/2022,Terengganu,26
11/11/2022,Terengganu,3
12/11/2022,Terengganu,99
13/11/2022,Terengganu,16
14/11/2022,Terengganu,46
15/11/2022,Terengganu,44
16/11/2022,Terengganu,68
17/11/2022,Terengganu,18
18/11/2022,Terengganu,1
19/11/2022,Terengganu,0
20/11/2022,Terengganu,1
21/11/2022,Terengganu,17
22/11/2022,Terengganu,35
23/11/2022,Terengganu,27
24/11/2022,Terengganu,26
25/11/2022,Terengganu,0
26/11/2022,Terengganu,112
27/11/2022,Terengganu,19
28/11/2022,Terengganu,4
29/11/2022,Terengganu,33
30/11/2022,Terengganu,21
1/12/2022,Terengganu,19
2/12/2022,Terengganu,65
3/12/2022,Terengganu,34
4/12/2022,Terengganu,24
5/12/2022,Terengganu,44
6/12/2022,Terengganu,67
7/12/2022,Terengganu,40
8/12/2022,Terengganu,17
9/12/2022,Terengganu,0
10/12/2022,Terengganu,8
11/12/2022,Terengganu,26
12/12/2022,Terengganu,16
13/12/2022,Terengganu,50
14/12/2022,Terengganu,17
15/12/2022,Terengganu,30
16/12/2022,Terengganu,4
17/12/2022,Terengganu,86
18/12/2022,Terengganu,27
19/12/2022,Terengganu,7
20/12/2022,Terengganu,2
21/12/2022,Terengganu,44
22/12/2022,Terengganu,8
23/12/2022,Terengganu,0
24/12/2022,Terengganu,9
25/12/2022,Terengganu,0
26/12/2022,Terengganu,21
27/12/2022,Terengganu,28
28/12/2022,Terengganu,22
29/12/2022,Terengganu,12
30/12/2022,Terengganu,1
31/12/2022,Terengganu,90
1/1/2023,Terengganu,21
2/1/2023,Terengganu,48
3/1/2023,Terengganu,32
4/1/2023,Terengganu,75
5/1/2023,Terengganu,18
6/1/2023,Terengganu,2
7/1/2023,Terengganu,8
8/1/2023,Terengganu,38
9/1/2023,Terengganu,49
10/1/2023,Terengganu,89
11/1/2023,Terengganu,55
12/1/2023,Terengganu,36
13/1/2023,Terengganu,23
14/1/2023,Terengganu,66
15/1/2023,Terengganu,40
16/1/2023,Terengganu,104
17/1/2023,Terengganu,83
18/1/2023,Terengganu,78
19/1/2023,Terengganu,98
20/1/2023,Terengganu,1
21/1/2023,Terengganu,7
22/1/2023,Terengganu,0
23/1/2023,Terengganu,9
24/1/2023,Terengganu,67
25/1/2023,Terengganu,81
26/1/2023,Terengganu,30
27/1/2023,Terengganu,60
28/1/2023,Terengganu,8
29/1/2023,Terengganu,66
30/1/2023,Terengganu,103
31/1/2023,Terengganu,67
1/2/2023,Terengganu,58
2/2/2023,Terengganu,31
3/2/2023,Terengganu,18
4/2/2023,Terengganu,20
5/2/2023,Terengganu,50
6/2/2023,Terengganu,62
7/2/2023,Terengganu,63
8/2/2023,Terengganu,60
9/2/2023,Terengganu,49
10/2/2023,Terengganu,82
11/2/2023,Terengganu,48
12/2/2023,Terengganu,65
13/2/2023,Terengganu,64
14/2/2023,Terengganu,75
15/2/2023,Terengganu,177
16/2/2023,Terengganu,34
17/2/2023,Terengganu,34
18/2/2023,Terengganu,8
19/2/2023,Terengganu,12
20/2/2023,Terengganu,60
21/2/2023,Terengganu,40
22/2/2023,Terengganu,51
23/2/2023,Terengganu,15
24/2/2023,Terengganu,104
25/2/2023,Terengganu,32
26/2/2023,Terengganu,69
27/2/2023,Terengganu,43
28/2/2023,Terengganu,100
1/3/2023,Terengganu,61
2/3/2023,Terengganu,51
3/3/2023,Terengganu,5
4/3/2023,Terengganu,32
5/3/2023,Terengganu,13
6/3/2023,Terengganu,69
7/3/2023,Terengganu,58
8/3/2023,Terengganu,42
9/3/2023,Terengganu,27
10/3/2023,Terengganu,3
11/3/2023,Terengganu,111
12/3/2023,Terengganu,48
13/3/2023,Terengganu,85
14/3/2023,Terengganu,74
15/3/2023,Terengganu,128
16/3/2023,Terengganu,67
17/3/2023,Terengganu,22
18/3/2023,Terengganu,75
19/3/2023,Terengganu,60
20/3/2023,Terengganu,110
21/3/2023,Terengganu,138
22/3/2023,Terengganu,62
23/3/2023,Terengganu,33
24/3/2023,Terengganu,11
25/3/2023,Terengganu,10
26/3/2023,Terengganu,23
27/3/2023,Terengganu,67
28/3/2023,Terengganu,38
29/3/2023,Terengganu,43
30/3/2023,Terengganu,18
31/3/2023,Terengganu,11
1/4/2023,Terengganu,10
2/4/2023,Terengganu,28
3/4/2023,Terengganu,37
4/4/2023,Terengganu,33
5/4/2023,Terengganu,35
6/4/2023,Terengganu,19
7/4/2023,Terengganu,43
8/4/2023,Terengganu,1
9/4/2023,Terengganu,48
10/4/2023,Terengganu,40
11/4/2023,Terengganu,49
12/4/2023,Terengganu,42
13/4/2023,Terengganu,10
14/4/2023,Terengganu,3
15/4/2023,Terengganu,55
16/4/2023,Terengganu,20
17/4/2023,Terengganu,25
18/4/2023,Terengganu,22
19/4/2023,Terengganu,13
20/4/2023,Terengganu,1
21/4/2023,Terengganu,0
22/4/2023,Terengganu,0
23/4/2023,Terengganu,0
24/4/2023,Terengganu,0
25/4/2023,Terengganu,3
26/4/2023,Terengganu,2
27/4/2023,Terengganu,10
28/4/2023,Terengganu,2
29/4/2023,Terengganu,6
30/4/2023,Terengganu,31
1/5/2023,Terengganu,1
2/5/2023,Terengganu,42
3/5/2023,Terengganu,38
4/5/2023,Terengganu,3
5/5/2023,Terengganu,21
6/5/2023,Terengganu,106
7/5/2023,Terengganu,34
8/5/2023,Terengganu,42
9/5/2023,Terengganu,18
10/5/2023,Terengganu,88
11/5/2023,Terengganu,16
12/5/2023,Terengganu,6
13/5/2023,Terengganu,54
14/5/2023,Terengganu,28
15/5/2023,Terengganu,42
16/5/2023,Terengganu,32
17/5/2023,Terengganu,33
18/5/2023,Terengganu,71
19/5/2023,Terengganu,23
20/5/2023,Terengganu,148
21/5/2023,Terengganu,43
22/5/2023,Terengganu,50
23/5/2023,Terengganu,34
24/5/2023,Terengganu,118
25/5/2023,Terengganu,18
26/5/2023,Terengganu,104
27/5/2023,Terengganu,63
28/5/2023,Terengganu,39
29/5/2023,Terengganu,39
30/5/2023,Terengganu,29
31/5/2023,Terengganu,49
1/6/2023,Terengganu,35
2/6/2023,Terengganu,8
3/6/2023,Terengganu,46
4/6/2023,Terengganu,29
5/6/2023,Terengganu,4
6/6/2023,Terengganu,42
7/6/2023,Terengganu,36
8/6/2023,Terengganu,16
9/6/2023,Terengganu,106
10/6/2023,Terengganu,19
11/6/2023,Terengganu,56
12/6/2023,Terengganu,60
13/6/2023,Terengganu,106
14/6/2023,Terengganu,60
15/6/2023,Terengganu,24
16/6/2023,Terengganu,28
17/6/2023,Terengganu,94
18/6/2023,Terengganu,68
19/6/2023,Terengganu,86
20/6/2023,Terengganu,40
21/6/2023,Terengganu,167
22/6/2023,Terengganu,43
23/6/2023,Terengganu,39
24/6/2023,Terengganu,70
25/6/2023,Terengganu,58
26/6/2023,Terengganu,54
27/6/2023,Terengganu,47
28/6/2023,Terengganu,53
29/6/2023,Terengganu,0
30/6/2023,Terengganu,0
1/7/2023,Terengganu,3
2/7/2023,Terengganu,30
3/7/2023,Terengganu,56
4/7/2023,Terengganu,71
5/7/2023,Terengganu,90
6/7/2023,Terengganu,30
7/7/2023,Terengganu,33
8/7/2023,Terengganu,114
9/7/2023,Terengganu,42
10/7/2023,Terengganu,47
11/7/2023,Terengganu,25
12/7/2023,Terengganu,45
13/7/2023,Terengganu,22
14/7/2023,Terengganu,90
15/7/2023,Terengganu,41
16/7/2023,Terengganu,38
17/7/2023,Terengganu,77
18/7/2023,Terengganu,54
19/7/2023,Terengganu,4
20/7/2023,Terengganu,15
21/7/2023,Terengganu,18
22/7/2023,Terengganu,74
23/7/2023,Terengganu,84
24/7/2023,Terengganu,74
25/7/2023,Terengganu,121
26/7/2023,Terengganu,59
27/7/2023,Terengganu,42
28/7/2023,Terengganu,24
29/7/2023,Terengganu,27
30/7/2023,Terengganu,26
31/7/2023,Terengganu,46
1/8/2023,Terengganu,28
2/8/2023,Terengganu,74
3/8/2023,Terengganu,29
4/8/2023,Terengganu,36
5/8/2023,Terengganu,96
6/8/2023,Terengganu,49
7/8/2023,Terengganu,39
8/8/2023,Terengganu,35
9/8/2023,Terengganu,59
10/8/2023,Terengganu,29
11/8/2023,Terengganu,20
12/8/2023,Terengganu,2
13/8/2023,Terengganu,3
14/8/2023,Terengganu,41
15/8/2023,Terengganu,55
16/8/2023,Terengganu,76
17/8/2023,Terengganu,27
18/8/2023,Terengganu,11
19/8/2023,Terengganu,21
20/8/2023,Terengganu,30
21/8/2023,Terengganu,54
22/8/2023,Terengganu,46
23/8/2023,Terengganu,48
24/8/2023,Terengganu,4
25/8/2023,Terengganu,57
26/8/2023,Terengganu,200
27/8/2023,Terengganu,68
28/8/2023,Terengganu,39
29/8/2023,Terengganu,57
30/8/2023,Terengganu,23
31/8/2023,Terengganu,0
1/9/2023,Terengganu,0
2/9/2023,Terengganu,8
3/9/2023,Terengganu,27
4/9/2023,Terengganu,40
5/9/2023,Terengganu,53
6/9/2023,Terengganu,55
7/9/2023,Terengganu,52
8/9/2023,Terengganu,10
9/9/2023,Terengganu,62
10/9/2023,Terengganu,34
11/9/2023,Terengganu,61
12/9/2023,Terengganu,57
13/9/2023,Terengganu,52
14/9/2023,Terengganu,25
15/9/2023,Terengganu,24
16/9/2023,Terengganu,13
17/9/2023,Terengganu,11
18/9/2023,Terengganu,53
19/9/2023,Terengganu,80
20/9/2023,Terengganu,92
21/9/2023,Terengganu,92
22/9/2023,Terengganu,52
23/9/2023,Terengganu,33
24/9/2023,Terengganu,95
25/9/2023,Terengganu,51
26/9/2023,Terengganu,35
27/9/2023,Terengganu,53
28/9/2023,Terengganu,3
29/9/2023,Terengganu,2
30/9/2023,Terengganu,13
1/10/2023,Terengganu,26
2/10/2023,Terengganu,53
3/10/2023,Terengganu,37
4/10/2023,Terengganu,61
5/10/2023,Terengganu,24
6/10/2023,Terengganu,4
7/10/2023,Terengganu,152
8/10/2023,Terengganu,43
9/10/2023,Terengganu,68
10/10/2023,Terengganu,80
11/10/2023,Terengganu,73
12/10/2023,Terengganu,28
13/10/2023,Terengganu,3
14/10/2023,Terengganu,58
15/10/2023,Terengganu,29
16/10/2023,Terengganu,51
17/10/2023,Terengganu,40
18/10/2023,Terengganu,51
19/10/2023,Terengganu,17
20/10/2023,Terengganu,5
21/10/2023,Terengganu,17
22/10/2023,Terengganu,42
23/10/2023,Terengganu,50
24/10/2023,Terengganu,53
25/10/2023,Terengganu,94
26/10/2023,Terengganu,31
27/10/2023,Terengganu,34
28/10/2023,Terengganu,59
29/10/2023,Terengganu,32
30/10/2023,Terengganu,53
31/10/2023,Terengganu,48
1/11/2023,Terengganu,54
2/11/2023,Terengganu,55
3/11/2023,Terengganu,0
4/11/2023,Terengganu,101
5/11/2023,Terengganu,42
6/11/2023,Terengganu,52
7/11/2023,Terengganu,66
8/11/2023,Terengganu,49
9/11/2023,Terengganu,84
10/11/2023,Terengganu,5
11/11/2023,Terengganu,14
12/11/2023,Terengganu,7
13/11/2023,Terengganu,34
14/11/2023,Terengganu,40
15/11/2023,Terengganu,60
16/11/2023,Terengganu,30
17/11/2023,Terengganu,5
18/11/2023,Terengganu,16
19/11/2023,Terengganu,53
20/11/2023,Terengganu,41
21/11/2023,Terengganu,36
22/11/2023,Terengganu,33
23/11/2023,Terengganu,25
24/11/2023,Terengganu,4
25/11/2023,Terengganu,12
26/11/2023,Terengganu,37
27/11/2023,Terengganu,58
28/11/2023,Terengganu,42
29/11/2023,Terengganu,46
30/11/2023,Terengganu,30
1/12/2023,Terengganu,1
2/12/2023,Terengganu,22
3/12/2023,Terengganu,39
4/12/2023,Terengganu,59
5/12/2023,Terengganu,58
6/12/2023,Terengganu,56
7/12/2023,Terengganu,26
8/12/2023,Terengganu,7
9/12/2023,Terengganu,65
10/12/2023,Terengganu,43
11/12/2023,Terengganu,44
12/12/2023,Terengganu,34
13/12/2023,Terengganu,72
14/12/2023,Terengganu,24
15/12/2023,Terengganu,5
16/12/2023,Terengganu,41
17/12/2023,Terengganu,52
18/12/2023,Terengganu,33
19/12/2023,Terengganu,46
20/12/2023,Terengganu,63
21/12/2023,Terengganu,31
22/12/2023,Terengganu,7
23/12/2023,Terengganu,14
24/12/2023,Terengganu,45
25/12/2023,Terengganu,5
26/12/2023,Terengganu,43
27/12/2023,Terengganu,47
28/12/2023,Terengganu,29
29/12/2023,Terengganu,6
30/12/2023,Terengganu,78
31/12/2023,Terengganu,57
1/1/2024,Terengganu,76
2/1/2024,Terengganu,85
3/1/2024,Terengganu,86
4/1/2024,Terengganu,25
5/1/2024,Terengganu,2
6/1/2024,Terengganu,55
7/1/2024,Terengganu,63
8/1/2024,Terengganu,114
9/1/2024,Terengganu,73
10/1/2024,Terengganu,107
11/1/2024,Terengganu,42
12/1/2024,Terengganu,2
13/1/2024,Terengganu,12
14/1/2024,Terengganu,84
15/1/2024,Terengganu,70
16/1/2024,Terengganu,76
17/1/2024,Terengganu,103
18/1/2024,Terengganu,49
19/1/2024,Terengganu,2
20/1/2024,Terengganu,81
21/1/2024,Terengganu,90
22/1/2024,Terengganu,125
23/1/2024,Terengganu,78
24/1/2024,Terengganu,154
25/1/2024,Terengganu,32
26/1/2024,Terengganu,8
27/1/2024,Terengganu,69
28/1/2024,Terengganu,85
29/1/2024,Terengganu,116
30/1/2024,Terengganu,105
31/1/2024,Terengganu,129
1/2/2024,Terengganu,29
2/2/2024,Terengganu,11
3/2/2024,Terengganu,52
4/2/2024,Terengganu,124
5/2/2024,Terengganu,119
6/2/2024,Terengganu,82
7/2/2024,Terengganu,109
8/2/2024,Terengganu,11
9/2/2024,Terengganu,0
10/2/2024,Terengganu,11
11/2/2024,Terengganu,0
12/2/2024,Terengganu,8
13/2/2024,Terengganu,85
14/2/2024,Terengganu,97
15/2/2024,Terengganu,47
16/2/2024,Terengganu,1
17/2/2024,Terengganu,51
18/2/2024,Terengganu,109
19/2/2024,Terengganu,120
20/2/2024,Terengganu,117
21/2/2024,Terengganu,115
22/2/2024,Terengganu,32
23/2/2024,Terengganu,4
24/2/2024,Terengganu,35
25/2/2024,Terengganu,83
26/2/2024,Terengganu,88
27/2/2024,Terengganu,72
28/2/2024,Terengganu,107
